SUBVENTION_SCHEDULE_ID,LOAN_ID,CORE_LOAN_ID,ARN,DUE_DATE,CLOSED_DATE,TENOR,INSTALLMENT_NO,TRANS_TYPE,PRINCIPAL,CARRYING_AMT,SUBVEN_AMT,MONTHLY_RATE,EFFECTIVE_RATE,PRINCIPAL_AMT,INTEREST_AMT,EFFECTIVE_INT,SUBVEN_AMORTI,SUBVEN_BALANCE,PARTNER_ID,PARTNER_CODE,PRODUCT_CODE,SPECIAL_CODE,CAMPAIGN_CODE,BRANCH_CODE,STATUS,CREATOR,CREATE_DATE,MODIFIER,MODIFY_DATE,TRANS_DATE
1406,2012071983,100235533,2012080001673229,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_POST,3150000,2577273,572727,3.750000,7.362962,,,,572727,572727,16,NK,SFNFIX,FTCDZO,FTCDZO,23,9,baont,14DEC2020:13:43:27,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1419,2012071983,100235533,2012080001673229,31OCT2021:00:00:00,14DEC2020:00:00:00,12,11,SUBVENTION_AMORTIZATION_VAT_POST,626139,595079,31060,3.750000,7.362962,307309,23480,43815,20335,10725,16,NK,SFNFIX,FTCDZO,FTCDZO,23,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1420,2012071983,100235533,2012080001673229,30NOV2021:00:00:00,14DEC2020:00:00:00,12,12,SUBVENTION_AMORTIZATION_VAT_POST,318830,308105,10725,3.750000,7.362962,318830,11956,22686,10725,0,16,NK,SFNFIX,FTCDZO,FTCDZO,23,8,baont,14DEC2020:13:43:27,baont,15DEC2020:09:19:32,09DEC2020:00:00:00
1634,2012142453,100235697,2012140001673326,31OCT2021:00:00:00,,12,11,SUBVENTION_AMORTIZATION_VAT,1689581,1628445,61136,3.750000,6.352567,829246,63359,103448,40089,21047,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1635,2012142453,100235697,2012140001673326,30NOV2021:00:00:00,,12,12,SUBVENTION_AMORTIZATION_VAT,860335,839288,21047,3.750000,6.352567,860335,32263,53316,21047,0,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1637,2012142450,100235695,2012140001673334,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_POST,25000000,22000000,3000000,3.750000,6.008433,1687808,937500,1321855,384355,2615645,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1638,2012142450,100235695,2012140001673334,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_POST,23312192,20696547,2615645,3.750000,6.008433,1751101,874207,1243538,369331,2246314,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1639,2012142450,100235695,2012140001673334,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_POST,21561091,19314777,2246314,3.750000,6.008433,1816767,808541,1160515,351974,1894340,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1640,2012142450,100235695,2012140001673334,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_POST,19744324,17849984,1894340,3.750000,6.008433,1884896,740412,1072504,332092,1562248,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1641,2012142450,100235695,2012140001673334,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_POST,17859428,16297180,1562248,3.750000,6.008433,1955579,669729,979205,309476,1252772,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1642,2012142450,100235695,2012140001673334,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_POST,15903849,14651077,1252772,3.750000,6.008433,2028914,596394,880300,283906,968866,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1643,2012142450,100235695,2012140001673334,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_POST,13874935,12906069,968866,3.750000,6.008433,2104998,520310,775453,255143,713723,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1644,2012142450,100235695,2012140001673334,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_POST,11769937,11056214,713723,3.750000,6.008433,2183935,441373,664305,222932,490791,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1645,2012142450,100235695,2012140001673334,31AUG2021:00:00:00,,12,9,SUBVENTION_AMORTIZATION_POST,9586002,9095211,490791,3.750000,6.008433,2265833,359475,546480,187005,303786,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1646,2012142450,100235695,2012140001673334,30SEP2021:00:00:00,,12,10,SUBVENTION_AMORTIZATION_POST,7320169,7016383,303786,3.750000,6.008433,2350802,274506,421575,147069,156717,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1647,2012142450,100235695,2012140001673334,31OCT2021:00:00:00,,12,11,SUBVENTION_AMORTIZATION_POST,4969367,4812650,156717,3.750000,6.008433,2438957,186351,289165,102814,53903,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1648,2012142450,100235695,2012140001673334,30NOV2021:00:00:00,,12,12,SUBVENTION_AMORTIZATION_POST,2530410,2476507,53903,3.750000,6.008433,2530410,94890,148799,53903,0,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPOSTSUB1,25,1,auto,16DEC2020:09:24:53,,,15DEC2020:00:00:00
1487,2012142498,100235691,2012140001673339,14DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL,8500000,7340909,1159091,3.750000,6.352567,,,,1275000,1159091,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,9,baont,15DEC2020:09:11:25,baont,15DEC2020:09:19:32,14DEC2020:00:00:00
1488,2012142498,100235691,2012140001673339,14DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT,8500000,7340909,1159091,3.750000,6.352567,,,,115909,1159091,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,9,baont,15DEC2020:09:11:25,baont,15DEC2020:09:19:32,14DEC2020:00:00:00
1489,2012142498,100235691,2012140001673339,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_VAT,8500000,7340909,1159091,3.750000,6.352567,573855,318750,466336,147586,1011505,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,baont,15DEC2020:09:11:25,,,14DEC2020:00:00:00
1490,2012142498,100235691,2012140001673339,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_VAT,7926145,6914640,1011505,3.750000,6.352567,595375,297230,439257,142027,869478,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,baont,15DEC2020:09:11:25,,,14DEC2020:00:00:00
1491,2012142498,100235691,2012140001673339,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_VAT,7330770,6461292,869478,3.750000,6.352567,617701,274904,410458,135554,733924,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,baont,15DEC2020:09:11:25,,,14DEC2020:00:00:00
1492,2012142498,100235691,2012140001673339,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_VAT,6713069,5979145,733924,3.750000,6.352567,640865,251740,379829,128089,605835,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,baont,15DEC2020:09:11:25,,,14DEC2020:00:00:00
1493,2012142498,100235691,2012140001673339,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_VAT,6072204,5466369,605835,3.750000,6.352567,664897,227708,347255,119547,486288,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,baont,15DEC2020:09:11:25,,,14DEC2020:00:00:00
1494,2012142498,100235691,2012140001673339,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_VAT,5407307,4921019,486288,3.750000,6.352567,689831,202774,312611,109837,376451,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,baont,15DEC2020:09:11:25,,,14DEC2020:00:00:00
1495,2012142498,100235691,2012140001673339,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_VAT,4717476,4341025,376451,3.750000,6.352567,715700,176905,275767,98862,277589,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,baont,15DEC2020:09:11:25,,,14DEC2020:00:00:00
1496,2012142498,100235691,2012140001673339,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_VAT,4001776,3724187,277589,3.750000,6.352567,742538,150067,236581,86514,191075,16,NK,SFNFIX,FTCDZO,FTCDPREZO2,57,1,baont,15DEC2020:09:11:25,,,14DEC2020:00:00:00
1461,2012142448,100235681,2012140001673333,14DEC2020:00:00:00,,24,0,DISBURSE_SUBVENTION,40000000,35200000,4800000,3.750000,5.023281,,,,4800000,4800000,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,9,baont,15DEC2020:09:11:14,baont,15DEC2020:09:19:32,14DEC2020:00:00:00
1462,2012142448,100235681,2012140001673333,31DEC2020:00:00:00,,24,1,SUBVENTION_AMORTIZATION,40000000,35200000,4800000,3.750000,5.023281,1056756,1500000,1768195,268195,4531805,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1463,2012142448,100235681,2012140001673333,31JAN2021:00:00:00,,24,2,SUBVENTION_AMORTIZATION,38943244,34411439,4531805,3.750000,5.023281,1096384,1460372,1728583,268211,4263594,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1464,2012142448,100235681,2012140001673333,28FEB2021:00:00:00,,24,3,SUBVENTION_AMORTIZATION,37846860,33583266,4263594,3.750000,5.023281,1137499,1419257,1686982,267725,3995869,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1465,2012142448,100235681,2012140001673333,31MAR2021:00:00:00,,24,4,SUBVENTION_AMORTIZATION,36709361,32713492,3995869,3.750000,5.023281,1180155,1376601,1643291,266690,3729179,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1466,2012142448,100235681,2012140001673333,30APR2021:00:00:00,,24,5,SUBVENTION_AMORTIZATION,35529206,31800027,3729179,3.750000,5.023281,1224411,1332345,1597405,265060,3464119,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1467,2012142448,100235681,2012140001673333,31MAY2021:00:00:00,,24,6,SUBVENTION_AMORTIZATION,34304795,30840676,3464119,3.750000,5.023281,1270326,1286430,1549214,262784,3201335,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1468,2012142448,100235681,2012140001673333,30JUN2021:00:00:00,,24,7,SUBVENTION_AMORTIZATION,33034469,29833134,3201335,3.750000,5.023281,1317963,1238793,1498602,259809,2941526,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1469,2012142448,100235681,2012140001673333,31JUL2021:00:00:00,,24,8,SUBVENTION_AMORTIZATION,31716506,28774980,2941526,3.750000,5.023281,1367387,1189369,1445448,256079,2685447,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1470,2012142448,100235681,2012140001673333,31AUG2021:00:00:00,,24,9,SUBVENTION_AMORTIZATION,30349119,27663672,2685447,3.750000,5.023281,1418664,1138092,1389624,251532,2433915,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1471,2012142448,100235681,2012140001673333,30SEP2021:00:00:00,,24,10,SUBVENTION_AMORTIZATION,28930455,26496540,2433915,3.750000,5.023281,1471864,1084892,1330996,246104,2187811,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1472,2012142448,100235681,2012140001673333,31OCT2021:00:00:00,,24,11,SUBVENTION_AMORTIZATION,27458591,25270780,2187811,3.750000,5.023281,1527059,1029697,1269422,239725,1948086,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1473,2012142448,100235681,2012140001673333,30NOV2021:00:00:00,,24,12,SUBVENTION_AMORTIZATION,25931532,23983446,1948086,3.750000,5.023281,1584324,972432,1204756,232324,1715762,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1474,2012142448,100235681,2012140001673333,31DEC2021:00:00:00,,24,13,SUBVENTION_AMORTIZATION,24347208,22631446,1715762,3.750000,5.023281,1643736,913020,1136841,223821,1491941,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1475,2012142448,100235681,2012140001673333,31JAN2022:00:00:00,,24,14,SUBVENTION_AMORTIZATION,22703472,21211531,1491941,3.750000,5.023281,1705376,851380,1065515,214135,1277806,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
1476,2012142448,100235681,2012140001673333,28FEB2022:00:00:00,,24,15,SUBVENTION_AMORTIZATION,20998096,19720290,1277806,3.750000,5.023281,1769327,787429,990606,203177,1074629,20201025085,FITIN,SFNFIX,FTCDZO,FTCDPREZO6,25,1,baont,15DEC2020:09:11:14,,,14DEC2020:00:00:00
